file,line,category,phrase,classification,severity,action,context
reports/epibench_release_candidate/README.md,31,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- DOI status: `pending_zenodo_deposition`; - external reproduction status: `pending_external_lab_run`; - git commit: `2267bd30ec37b1b203d8dde28af4e6bd2d542fc2`; - boundary: This package verifies scientific reproducibility of EpiBench artefacts from the checkout. It is not clinical validation, regulatory clearance, or a DOI minting event.  This is a scientific release-candidate packet, not clinical approval and not regulatory certification."
reports/epibench_release_candidate/release_manifest.json,124,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""exists"": true     }   ],   ""release_blockers"": [     ""Zenodo DOI has not yet been minted."",     ""No independent external laboratory has yet run the one-command reproduction kit."",     ""Target IoT hardware measurement remains required; edge-ready wording remains forbidden."",     ""Independent clinical/methods review packet is prepared but not yet completed."""
reports/epibench_release_candidate/reproduced_claims/chbmit_waveform_micro_d.json,46,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Failure-Transparent"",     ""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"","
reports/epibench_release_candidate/reproduced_claims/chbmit_waveform_micro_d.json,47,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time"""
reports/epibench_release_candidate/reproduced_claims/chbmit_waveform_micro_d.json,48,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time""   ]"
reports/epibench_seizeit2_preliminary_claim.md,57,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_seizeit2_preliminary_claim.md,57,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_seizeit2_preliminary_claim.md,57,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_seizeit2_preliminary_claim.md,57,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_submission_readiness_report.json,104,scope_or_generality,generalize,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""Insufficient events for track F: 2 < 50."",         ""Insufficient patients for track F: 1 < 8."",         ""Label audit is not submission-grade: unaudited_or_unknown."",         ""Split policy is not submission-grade: synthetic_or_demo.""       ],       ""warnings"": [         ""Hospital evidence must not be generalized to home IoT without external support.""       ],"
reports/epibench_submission_readiness_result.json,21,scope_or_generality,generalize,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""dataset_id"": ""chbmit_patient_independent_d"",       ""final_claim"": ""E2-PI"",       ""effective_tier"": ""T1"",       ""submission_grade"": true,       ""blockers"": [],       ""warnings"": [         ""Hospital evidence must not be generalized to home IoT without external support.""       ],"
reports/epibench_submission_readiness_result.json,68,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Failure-Transparent"",           ""EpiBench-Claim-E2-PI"",           ""EpiBench-Leakage-Checked""         ],         ""blocking_reasons"": [],         ""forbidden_phrases"": [           ""edge-ready"",           ""on-device"","
reports/epibench_submission_readiness_result.json,69,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Claim-E2-PI"",           ""EpiBench-Leakage-Checked""         ],         ""blocking_reasons"": [],         ""forbidden_phrases"": [           ""edge-ready"",           ""on-device"",           ""real-time"""
reports/epibench_submission_readiness_result.json,70,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Leakage-Checked""         ],         ""blocking_reasons"": [],         ""forbidden_phrases"": [           ""edge-ready"",           ""on-device"",           ""real-time""         ]"
reports/epibench_szcore_bridge_claim.md,56,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_bridge_claim.md,56,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_bridge_claim.md,56,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_bridge_claim.md,56,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_import_claim.md,54,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_import_claim.md,54,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_szcore_import_claim.md,54,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
